Issuer,ISIN,currency,Moody__Rating,country,annc_date,amt,yield_issue,coupon,ROA,at,moody_21,leverage,investment_grade,sic_str,industry_sector,ROA_impute,at_impute,leverage_impute,ROA_missing,at_missing,leverage_missing,issue_dt1,mat_dt1,issue_year,duration,amt_log,at_log,greenid,country_AS,country_AU,country_AZ,country_BA,country_BE,country_BH,country_BL,country_BR,country_BS,country_BU,country_BV,country_CA,country_CB,country_CC,country_CE,country_CH,country_CI,country_CO,country_CY,country_DN,country_EA,country_EC,country_FN,country_FR,country_GA,country_GE,country_GG,country_GR,country_HK,country_HU,country_IC,country_ID,country_IM,country_IN,country_IR,country_IS,country_IT,country_JE,country_JO,country_JP,country_KU,country_KZ,country_LE,country_LI,country_LS,country_LV,country_LX,country_LY,country_MA,country_MI,country_MO,country_MT,country_MV,country_MX,country_NI,country_NO,country_NT,country_NZ,country_OM,country_PA,country_PE,country_PH,country_PL,country_PO,country_PR,country_QA,country_RU,country_SA,country_SD,country_SG,country_SK,country_SL,country_SP,country_SV,country_SW,country_SZ,country_TG,country_TH,country_TK,country_TW,country_UA,country_UE,country_UK,country_UR,country_US,country_VT,country_WG,industry_sector_Educational Services,"industry_sector_Engineering, Management, Research","industry_sector_Finance, Insurance, Real Estate",industry_sector_Investment & Holding Companies,industry_sector_Legal Services,industry_sector_Manufacturing,industry_sector_Other,industry_sector_Public Administration,industry_sector_Real Estate,industry_sector_Retail Trade,industry_sector_Services,industry_sector_Transportation & Utilities,industry_sector_Wholesale Trade,propensity_score
Lloyds Banking Group PLC,JP582667CJ55,Y,A3,UK,2018-05-24,53.093,1.182,1.182,,883407.0,15.0,,1,6000.0,"Finance, Insurance, Real Estate",0.9,883407.0,24.06358221360299,1,0,1,2018-05-31,2033-05-30,2018,15.008219178082191,3.9720450928159883,13.691541302043438,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.027380410062254116
Sumitomo Realty & Development,JP340900BDC2,Y,NR,JP,2013-12-06,97.19,0.968,0.968,1.65,1020555.6000000001,,62.33397290735622,0,6531.0,Real Estate,1.65,1020555.6000000001,62.33397290735622,0,0,0,2013-12-12,2023-12-12,2013,10.005479452054795,4.576667825515379,13.835857742844407,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.06437657483912533
Sumitomo Forestry Co Ltd,JP340980AG61,Y,NR,JP,2016-06-10,186.98,0.33,0.33,1.74,1306453.0,,21.900622502427918,0,1521.0,Construction,1.74,1306453.0,21.900622502427918,0,0,0,2016-06-17,2026-06-17,2016,10.005479452054795,5.231001659263169,14.082826389319452,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05972988233791972
Hitachi Capital Corp,JP378660AHC0,Y,NR,JP,2017-11-30,266.61,0.08,0.08,1.05,3705182.0,,78.02481016206252,0,6153.0,"Finance, Insurance, Real Estate",1.05,3705182.0,78.02481016206252,0,0,0,2017-12-06,2020-12-18,2017,3.0356164383561643,5.585786916418494,15.125242938312857,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.01916924014461262
Marubeni Corp,JP387760BG26,Y,NR,JP,2016-01-26,84.44,0.725,0.725,0.87,4273617.5,,47.442117371948505,0,5141.0,Wholesale Trade,0.87,4273617.5,47.442117371948505,0,0,0,2016-02-02,2026-02-02,2016,10.008219178082191,4.43604122298012,15.267971216237724,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.021661266698369503
Ube Industries Ltd,JP315880BE65,Y,NR,JP,2014-05-29,98.28,0.532,0.532,1.72,821502.0,,36.989803501887685,0,2821.0,Manufacturing,1.72,821502.0,36.989803501887685,0,0,0,2014-06-04,2021-06-04,2014,7.005479452054795,4.587820547652979,13.618889651027404,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.025264294432101507
Fuyo General Lease Co Ltd,JP382627AH20,Y,NR,JP,2017-01-27,86.91,0.2,0.2,0.95,861751.1499999999,,89.96699600366946,0,7359.0,Services,0.95,861751.1499999999,89.96699600366946,0,0,0,2017-02-03,2022-02-03,2017,5.002739726027397,4.464873100449369,13.666721818871984,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.007365927710450188
Fuyo General Lease Co Ltd,JP382627AJ44,Y,NR,JP,2018-04-20,139.335,0.21,0.21,0.88,861751.1499999999,,79.01592465304194,0,7359.0,Services,0.88,861751.1499999999,79.01592465304194,0,0,0,2018-04-27,2023-04-27,2018,5.002739726027397,4.936881105507594,13.666721818871984,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.008012343390509033
Hitachi Transport System Ltd,JP379120CG92,Y,NR,JP,2016-09-15,98.0,0.75,0.75,3.43,777856.0,,33.27489552543064,0,4212.0,Transportation & Utilities,3.43,777856.0,33.27489552543064,0,0,0,2016-09-28,2031-09-26,2016,15.002739726027396,4.584967478670572,13.564296696054972,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.04616774380796107
The Kansai Electric Power Co,JP322860AG56,Y,A3,JP,2016-05-25,181.54,0.37,0.37,2.01,4819301.0,15.0,62.2815483143352,1,4911.0,Transportation & Utilities,2.01,4819301.0,62.2815483143352,0,0,0,2016-05-31,2026-05-25,2016,9.98904109589041,5.201476015098481,15.388139454763369,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.04861591167681834
Hikari Tsushin Inc,JP378342AM25,Y,NR,JP,2021-01-27,96.071,0.38,0.38,4.62,1025981.375,,43.47618512693777,0,5731.0,Retail Trade,4.62,1025981.375,43.47618512693777,0,0,0,2021-02-02,2026-02-02,2021,5.002739726027397,4.565087501444188,13.84116015152664,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.00904530733424677
Hokkaido Electric Power Co Inc,JP385020AHC8,Y,NR,JP,2017-12-07,265.29,0.31,0.31,0.43,1952039.0,,78.30756275857019,0,4911.0,Transportation & Utilities,0.43,1952039.0,78.30756275857019,0,0,0,2017-12-13,2024-12-25,2017,7.038356164383561,5.580823567255753,14.484385025263784,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.04760645838533203
Aeon Mall Co Ltd,JP313143AL32,Y,NR,JP,2020-03-13,278.009,0.33,0.33,0.94,1020555.6000000001,,51.215213284751144,0,6512.0,Real Estate,0.94,1020555.6000000001,51.215213284751144,0,0,0,2020-03-31,2025-03-31,2020,5.002739726027397,5.6276534872673265,13.835857742844407,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0906732793147444
Aeon Mall Co Ltd,JP313143AH79,Y,NR,JP,2017-06-27,133.635,0.1,0.1,2.98,1020555.6000000001,,39.79329007857586,0,6512.0,Real Estate,2.98,1020555.6000000001,39.79329007857586,0,0,0,2017-07-03,2020-07-03,2017,3.0027397260273974,4.895112202840717,13.835857742844407,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.09875264309847043
Horiba Ltd,JP385300AKA2,Y,NR,JP,2019-10-10,138.945,0.18,0.18,5.74,366583.0,,27.41818474931485,0,3825.0,Manufacturing,5.74,366583.0,27.41818474931485,0,0,0,2019-10-17,2026-10-16,2019,7.002739726027397,4.9340781713741,12.811980241244875,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.022914582215334833
NGK Spark Plug Co Ltd,JP373860AJ64,Y,NR,JP,2018-06-08,91.3,0.11,0.11,7.45,810317.0,,18.818857514364534,0,3714.0,Manufacturing,7.45,810317.0,18.818857514364534,0,0,0,2018-06-14,2023-06-14,2018,5.002739726027397,4.514150787600923,13.605180808112735,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.02428024843896034
Konami Holdings Corp,JP330020BL74,Y,NR,JP,2020-07-10,187.108,0.38,0.38,4.75,504942.0,,19.22722841979855,0,7372.0,Services,4.75,504942.0,19.22722841979855,0,0,0,2020-07-16,2027-07-16,2020,7.002739726027397,5.231685990249437,13.132198850176412,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.009649188536718232
Mitsubishi Chemical Holdings,JP389770AM64,Y,NR,JP,2021-05-28,182.133,0.09,0.09,0.71,1242393.75,,43.3493661114575,0,2821.0,Manufacturing,0.71,1242393.75,43.3493661114575,0,0,0,2021-06-03,2026-06-03,2021,5.002739726027397,5.2047371894257415,14.032550520217999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.02944726748066041
